timestamp_ms,vehicle_id,speed_kmh,throttle_percent,brake_light,acceleration_g,steering_angle_deg,motor_rpm,motor_hv_voltage,motor_hv_current,motor_torque_nm,gear_selector,dbc_signal_count
1786538088958,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088961,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088964,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088966,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088969,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088969,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088972,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088975,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088977,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088980,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088983,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088986,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088989,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088989,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088991,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088994,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088994,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538088997,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089000,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089000,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089002,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089005,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089008,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089008,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089011,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089014,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089016,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089019,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089022,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089022,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089022,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089025,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089028,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089105,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089108,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089108,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089111,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089114,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089116,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089119,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089122,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089125,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089128,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089128,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089130,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089133,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089136,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089136,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089139,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089141,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089144,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
