timestamp_utc_ms,throttle_pct,speed_kmh,acceleration_g,brake_pct,steering_angle_deg,motor_rpm,motor_hv_voltage,motor_hv_current,gear_selector,motor_torque_nm
1781472608177,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608180,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608180,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608182,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608185,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608188,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608190,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608190,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608193,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608196,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608199,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608202,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608204,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608204,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608207,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608210,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608212,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608215,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608218,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608221,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608221,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608223,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608226,0.00,5.36,,2.00,56.10,,,,4097,0.00
1781472608226,0.00,5.36,,2.00,67.80,,,,4097,0.00
1781472608229,0.00,5.36,,2.00,67.80,,,,4097,0.00
1781472608232,0.00,5.36,,2.00,67.80,,,,4097,0.00
1781472608235,0.00,5.36,,2.00,67.80,,,,4097,0.00
1781472608237,0.00,5.36,,2.00,67.80,,,,4097,0.00
1781472608240,0.00,5.36,,2.00,67.80,,,,4097,0.00
1781472608243,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608246,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608246,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608248,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608251,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608254,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608257,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608259,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608259,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608262,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608265,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608268,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608270,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608278,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608278,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608278,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608279,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608279,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608282,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608284,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608287,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608287,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608290,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608293,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608295,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608298,0.00,5.12,,2.00,67.80,,,,4097,0.00
1781472608301,0.00,5.12,,2.00,78.70,,,,4097,0.00
1781472608301,0.00,5.12,,2.00,78.70,,,,4097,0.00
1781472608304,0.00,5.12,,2.00,78.70,,,,4097,0.00
1781472608306,0.00,5.12,,2.00,78.70,,,,4097,0.00
1781472608309,0.00,5.12,,2.00,78.70,,,,4097,0.00
1781472608312,0.00,5.12,,2.00,78.70,,,,4097,0.00
1781472608316,0.00,5.12,,2.00,78.70,,,,4097,0.00
1781472608318,0.00,5.12,,2.00,78.70,,,,4097,0.00
1781472608318,0.00,5.12,,2.00,78.70,,,,4097,0.00
1781472608320,0.00,5.12,,2.00,78.70,,,,4097,0.00
1781472608323,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608326,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608329,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608331,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608334,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608334,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608337,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608339,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608342,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608345,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608348,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608348,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608350,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608353,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608356,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608356,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608359,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608362,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608364,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608367,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608367,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608370,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608373,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608375,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608378,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608381,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608384,0.00,5.04,,2.00,78.70,,,,4097,0.00
1781472608384,0.00,5.04,,2.00,94.00,,,,4097,0.00
1781472608386,0.00,5.04,,2.00,94.00,,,,4097,0.00
1781472608389,0.00,5.04,,2.00,94.00,,,,4097,0.00
1781472608392,0.00,5.04,,2.00,94.00,,,,4097,0.00
1781472608395,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608395,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608397,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608400,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608403,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608403,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608406,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608408,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608411,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608414,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608417,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608419,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608419,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608422,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608425,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608428,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608430,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608431,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608433,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608436,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608439,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608442,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608444,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608444,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608447,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608450,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608453,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608455,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608458,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608458,0.00,5.04,,2.00,95.70,,,,4097,0.00
1781472608461,0.00,5.04,,2.00,108.30,,,,4097,0.00
1781472608464,0.00,5.04,,2.00,108.30,,,,4097,0.00
1781472608466,0.00,5.04,,2.00,108.30,,,,4097,0.00
1781472608469,0.00,5.04,,2.00,108.30,,,,4097,0.00
1781472608472,0.00,5.04,,2.00,108.30,,,,4097,0.00
1781472608475,0.00,5.04,,2.00,108.30,,,,4097,0.00
1781472608478,0.00,5.04,,2.00,110.10,,,,4097,0.00
1781472608478,0.00,5.04,,2.00,110.10,,,,4097,0.00
1781472608480,0.00,5.04,,2.00,110.10,,,,4097,0.00
1781472608483,0.00,5.04,,2.00,110.10,,,,4097,0.00
1781472608483,0.00,5.04,,2.00,110.10,,,,4097,0.00
1781472608486,0.00,5.04,,2.00,110.10,,,,4097,0.00
1781472608489,0.00,5.04,,2.00,110.10,,,,4097,0.00
1781472608491,0.00,5.04,,2.00,110.10,,,,4097,0.00
1781472608494,0.00,5.04,,2.00,110.10,,,,4097,0.00
1781472608497,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608497,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608500,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608502,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608502,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608505,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608508,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608511,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608513,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608516,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608519,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608522,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608522,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608524,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608527,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608530,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608533,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608533,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608536,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608538,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608538,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608541,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608544,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608547,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608549,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608552,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608552,0.00,4.48,,2.00,110.10,,,,4097,0.00
1781472608555,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608558,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608560,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608560,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608563,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608566,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608569,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608571,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608571,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608574,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608574,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608577,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608580,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608582,0.00,4.48,,2.00,125.00,,,,4097,0.00
1781472608582,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608585,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608588,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608591,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608593,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608596,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608599,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608599,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608602,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608604,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608604,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608607,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608607,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608610,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608613,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608615,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608618,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608621,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608621,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608624,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608624,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608627,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608629,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608632,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608635,0.00,4.40,,2.00,125.00,,,,4097,0.00
1781472608635,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608637,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608640,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608643,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608643,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608646,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608649,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608651,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608654,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608657,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608657,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608660,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608662,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608665,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608668,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608671,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608673,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608676,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608676,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608679,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608682,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608684,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608684,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608687,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608690,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608693,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608695,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608695,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608698,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608701,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608704,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608706,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608709,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608712,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608712,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608715,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608718,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608720,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608723,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608726,0.00,4.40,,2.00,138.10,,,,4097,0.00
1781472608729,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608731,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608731,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608734,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608737,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608740,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608742,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608742,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608745,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608748,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608748,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608751,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608753,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608756,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608759,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608762,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608764,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608765,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608767,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608770,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608773,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608776,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608778,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608778,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608781,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608784,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608787,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608787,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608789,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608792,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608795,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608795,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608798,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608800,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608800,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608803,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608806,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608809,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608811,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608812,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608814,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608817,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608820,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608822,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608825,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608828,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608828,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608831,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608833,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608836,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608839,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608842,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608845,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608847,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608847,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608850,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608853,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608856,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608858,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608859,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608861,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608864,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608867,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608869,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608872,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608872,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608875,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608878,0.00,4.40,,2.00,148.10,,,,4097,0.00
1781472608880,0.00,4.40,,2.00,147.40,,,,4097,0.00
1781472608883,0.00,4.40,,2.00,147.40,,,,4097,0.00
1781472608886,0.00,4.40,,2.00,147.40,,,,4097,0.00
1781472608889,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608892,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608892,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608894,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608897,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608897,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608900,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608903,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608905,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608908,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608911,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608911,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608914,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608916,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608919,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608922,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608925,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608927,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608930,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608930,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608933,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608936,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608936,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608938,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608941,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608944,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608947,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608949,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608952,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608952,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608955,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608958,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608960,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608963,0.00,4.40,,2.00,147.30,,,,4097,0.00
1781472608966,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608969,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608969,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608971,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608974,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608977,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608977,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608980,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608983,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608985,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608988,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608991,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608994,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608994,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608996,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472608999,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609002,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609002,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609005,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609008,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609010,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609013,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609016,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609018,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609021,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609021,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609024,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609024,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609027,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609029,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609032,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609035,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609035,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609038,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609041,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609041,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609043,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609046,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609049,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609052,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609054,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609057,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609057,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609060,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609063,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609065,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609068,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609071,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609071,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609074,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609076,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609076,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609079,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609082,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609085,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609087,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609090,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609093,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609093,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609096,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609098,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609101,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609101,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609104,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609107,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609110,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609112,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609115,0.00,4.40,,2.00,147.00,,,,4097,0.00
1781472609115,0.00,4.40,,2.00,147.00,,,,4097,0.00
